Time,Ax,Ay,Az,Gx,Gy,Gz
20:25:50:470,-0.009271999821066856,-0.01268799975514412,-0.9418399930000305,6.5625,-4.8125,-9.0625
20:25:50:529,0.12785600125789642,-0.47043201327323914,-0.8832799792289734,-0.25,1.125,-2.4375
20:25:50:585,0.0004879999905824661,0.17909599840641022,-0.9291520118713379,-0.125,3.6875,2.625
20:25:50:644,-0.010247999802231789,0.009759999811649323,-0.9335439801216125,1.125,1.0,0.875
20:25:50:704,0.010735999792814255,0.013663999736309052,-0.9886879920959473,-0.1875,2.8125,-0.0625
20:25:50:764,0.014151999726891518,0.009759999811649323,-1.0003999471664429,0.125,2.5625,0.3125
20:25:50:824,0.019519999623298645,0.01268799975514412,-0.9945440292358398,-0.0625,2.125,0.25
20:25:50:904,0.01268799975514412,0.014639999717473984,-0.9935680031776428,0.1875,2.8125,0.0625
20:25:50:995,0.011711999773979187,0.006831999868154526,-0.9886879920959473,0.125,2.625,0.125
20:25:51:069,0.011711999773979187,0.010735999792814255,-0.9945440292358398,0.5625,2.5,0.25
20:25:51:130,0.010735999792814255,0.013663999736309052,-0.9964960217475891,0.0625,3.25,0.125
20:25:51:190,0.01756799966096878,0.011711999773979187,-0.9945440292358398,-0.1875,2.5625,0.0
20:25:51:250,0.011711999773979187,0.009759999811649323,-0.9945440292358398,0.0,2.4375,0.625
20:25:51:310,0.0058559998869895935,0.00634399987757206,-1.030168056488037,-0.75,4.0625,0.0625
20:25:51:370,0.007807999849319458,0.003903999924659729,-0.9662399888038635,0.5625,2.5625,-0.125
20:25:51:490,-0.003903999924659729,0.003415999934077263,-0.8403360247612,1.25,1.4375,-0.0625
20:25:51:564,0.008295999839901924,0.016103999689221382,-0.962336003780365,6.81591573047591e-41,2.304295194735729e-41,2.5968768761334438e+20
20:25:51:679,0.03903999924659729,0.18299999833106995,-0.9603840112686157,2.260014163263065e-41,2.2880401325495613e-41,2.6027857395820423e+20
20:25:51:759,0.021959999576210976,-0.16592000424861908,-1.111664056777954,1.584582706435196e+29,-33554684.0,2.3058606013997384e+18
20:25:51:819,0.011711999773979187,0.010735999792814255,-0.9925919771194458,-0.5,1.875,-29.75
20:25:51:879,0.09223199635744095,0.10784800350666046,-1.026263952255249,-0.8125,2.9375,-0.1875
20:25:51:939,0.11175200343132019,0.02391199953854084,-1.4557039737701416,-0.0625,2.8125,2.9375
20:25:51:999,0.08637599647045135,-0.045871999114751816,-1.2224400043487549,2.0,-1.9375,-18.375
20:25:52:059,-0.06197600066661835,-0.16250400245189667,-0.7847040295600891,1.25,6.6875,-35.0625
20:25:52:146,-0.03269600123167038,-0.12492799758911133,-0.9028000235557556,1.375,1.3125,-4.5625
20:25:52:206,0.00634399987757206,0.007807999849319458,-0.9730719923973083,-0.25,2.1875,0.25
20:25:52:266,0.00878399983048439,0.0009759999811649323,-0.9906399846076965,0.625,2.9375,0.25
20:25:52:326,0.014151999726891518,0.009759999811649323,-0.9886879920959473,0.375,2.75,0.125
20:25:52:386,0.007319999858736992,0.003903999924659729,-0.9916160106658936,0.3125,2.375,0.125
20:25:52:446,0.007807999849319458,0.003903999924659729,-0.9935680031776428,0.25,3.0,0.25
20:25:52:506,0.009759999811649323,0.006831999868154526,-0.9974719882011414,0.75,2.375,0.0
20:25:52:566,0.007319999858736992,0.0,-0.9886879920959473,0.0625,2.5625,0.5
20:25:52:627,0.004391999915242195,0.004879999905824661,-0.9906399846076965,0.125,2.4375,0.0
20:25:52:687,0.011711999773979187,-0.02147199958562851,-1.0052800178527832,0.0625,1.5,5.75
20:25:52:747,0.007319999858736992,0.009759999811649323,-0.9803919792175293,0.375,2.375,0.125
20:25:52:807,0.007319999858736992,0.00878399983048439,-0.9974719882011414,0.1875,2.625,0.0625
20:25:52:867,0.01268799975514412,0.0058559998869895935,-0.9984480142593384,0.3125,2.4375,0.0625
20:25:52:927,0.010735999792814255,0.0058559998869895935,-0.9945440292358398,0.3125,2.5625,0.0625
20:25:52:987,0.007807999849319458,0.029279999434947968,-0.9262239933013916,0.0625,2.0625,9.25
20:25:53:047,0.18592800199985504,-0.1424960047006607,-0.9516000151634216,0.625,3.0,6.0
20:25:53:103,-0.08832799643278122,-0.02537599951028824,-0.34696799516677856,7.375,-6.8125,-33.5625
20:25:53:162,-0.00634399987757206,0.0014639999717473984,-0.930616021156311,1.375,2.625,-11.5625
20:25:53:222,-0.007319999858736992,0.031231999397277832,-0.9999120235443115,0.125,2.8125,-13.0
20:25:53:282,-0.07368800044059753,-0.12297599762678146,-1.0140639543533325,-0.125,2.0,16.25
20:25:53:342,0.0302559994161129,0.12492799758911133,-0.8354560136795044,-2.3125,5.4375,-2.8125
20:25:53:402,-0.06002400070428848,0.11565600335597992,-0.9603840112686157,-3.4375,10.1875,-0.4375
20:25:53:462,0.11419200152158737,0.02000799961388111,-1.3249200582504272,-33.0,95.4375,-11.375
20:25:53:522,0.22252799570560455,0.056120000779628754,-1.2200000286102295,-23.3125,96.75,-32.875
20:25:53:582,0.30646398663520813,0.04050400108098984,-1.248304009437561,10.1875,125.1875,17.5625
20:25:53:643,0.4865359961986542,0.06929600238800049,-1.3639600276947021,-19.375,148.25,-1.25
20:25:53:703,0.6031680107116699,0.03855200111865997,-1.2766079902648926,-5.1875,187.1875,20.5
20:25:53:763,0.66075199842453,-0.03415999934077263,-0.8315520286560059,25.5,194.5,14.3125
