Time,Ax,Ay,Az,Gx,Gy,Gz
11:07:30:445,0.026839999482035637,0.010735999792814255,-0.9964960217475891,0.125,2.8125,-0.0625
11:07:30:475,0.024887999519705772,0.011711999773979187,-1.002351999282837,-0.3125,3.0625,0.0
11:07:30:505,0.02537599951028824,0.016103999689221382,-0.9945440292358398,0.1875,2.0,0.1875
11:07:30:536,0.02391199953854084,0.015615999698638916,-0.987712025642395,0.0625,2.5625,0.25
11:07:30:566,0.023423999547958374,0.010735999792814255,-0.987712025642395,0.25,3.25,0.375
11:07:30:606,0.01756799966096878,0.00878399983048439,-0.9916160106658936,0.125,2.4375,0.4375
11:07:30:626,0.021959999576210976,0.010735999792814255,-0.9974719882011414,0.375,3.5625,0.125
11:07:30:655,0.02781599946320057,0.010735999792814255,-0.9886879920959473,0.25,2.8125,0.4375
11:07:30:687,0.027327999472618103,0.010735999792814255,-0.9925919771194458,-0.0625,2.8125,0.1875
11:07:30:718,0.021959999576210976,0.013663999736309052,-0.9955199956893921,-0.4375,2.9375,0.1875
11:07:30:746,0.026839999482035637,0.010735999792814255,-0.9984480142593384,-0.4375,2.375,0.0625
11:07:30:776,0.024399999529123306,0.01268799975514412,-0.9945440292358398,0.3125,2.875,0.1875
11:07:30:806,0.025863999500870705,0.013663999736309052,-0.9925919771194458,-0.375,2.5,0.125
11:07:30:836,0.02537599951028824,0.011711999773979187,-0.9906399846076965,0.0625,2.8125,-0.0625
11:07:30:866,0.026839999482035637,0.011711999773979187,-0.9886879920959473,0.125,2.4375,-0.125
11:07:30:898,0.02147199958562851,0.01268799975514412,-0.9984480142593384,0.125,2.375,0.1875
11:07:30:926,0.020983999595046043,0.01268799975514412,-0.9955199956893921,0.0625,2.6875,0.5
11:07:30:958,0.02000799961388111,0.01268799975514412,-0.9955199956893921,-0.1875,3.1875,-0.125
11:07:30:989,0.02537599951028824,0.014639999717473984,-0.987712025642395,-0.0625,2.8125,0.125
11:07:31:019,0.022447999566793442,0.01268799975514412,-0.9935680031776428,0.125,2.5,-0.0625
11:07:31:050,0.02781599946320057,0.01268799975514412,-0.9906399846076965,0.25,2.625,0.1875
11:07:31:079,0.026839999482035637,0.010735999792814255,-0.9906399846076965,-0.0625,2.3125,0.1875
11:07:31:109,0.018543999642133713,0.01268799975514412,-0.9974719882011414,0.4375,2.75,0.1875
11:07:31:140,0.024399999529123306,0.007807999849319458,-0.9886879920959473,0.5,2.8125,-0.0625
11:07:31:168,0.021959999576210976,0.01659199967980385,-0.9886879920959473,-0.125,2.75,0.625
11:07:31:200,0.023423999547958374,0.01268799975514412,-0.9896640181541443,0.375,2.25,0.4375
11:07:31:231,0.02537599951028824,0.015615999698638916,-0.9935680031776428,0.4375,2.875,0.0625
11:07:31:260,0.025863999500870705,0.007807999849319458,-0.9945440292358398,0.0625,2.0625,0.4375
11:07:31:288,0.021959999576210976,0.013663999736309052,-0.9896640181541443,0.0625,3.25,0.0
11:07:31:318,0.024399999529123306,0.016103999689221382,-0.9984480142593384,0.3125,2.75,0.0
11:07:31:348,0.02781599946320057,0.0058559998869895935,-0.9886879920959473,0.25,2.3125,0.4375
11:07:31:378,0.02537599951028824,0.00878399983048439,-0.9925919771194458,0.375,3.0,0.25
11:07:31:410,0.025863999500870705,0.011711999773979187,-0.9935680031776428,-0.0625,2.375,0.25
11:07:31:443,0.021959999576210976,0.010735999792814255,-0.9955199956893921,0.0,2.625,0.1875
11:07:31:473,0.024399999529123306,0.00878399983048439,-0.9896640181541443,0.4375,2.25,0.0625
11:07:31:498,0.02781599946320057,0.006831999868154526,-0.9935680031776428,0.1875,2.625,0.1875
11:07:31:528,0.020983999595046043,0.010735999792814255,-0.9896640181541443,0.25,2.875,0.5
11:07:31:559,0.022935999557375908,0.011711999773979187,-0.9964960217475891,0.0,2.8125,0.0
11:07:31:589,0.022447999566793442,0.014639999717473984,-1.0033279657363892,0.25,3.125,0.0625
11:07:31:622,0.024399999529123306,0.009759999811649323,-0.9916160106658936,0.4375,2.9375,0.375
11:07:31:649,0.021959999576210976,0.01268799975514412,-0.9896640181541443,0.3125,2.5,0.125
11:07:31:679,0.02391199953854084,0.011711999773979187,-0.9925919771194458,0.0,3.0,0.1875
11:07:31:709,0.022935999557375908,0.01268799975514412,-0.9852719902992249,0.5,3.125,0.25
11:07:31:742,0.021959999576210976,0.00878399983048439,-0.9916160106658936,0.4375,2.5625,0.375
11:07:31:770,0.029767999425530434,0.01268799975514412,-0.9925919771194458,0.5,2.6875,0.1875
