Time,Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz
00:43:43:456,0.016,-0.015,-1.002,-263.300,-72.700,-92.100,-0.625,2.938,0.312
00:43:43:567,0.023,-0.012,-1.007,-263.000,-75.300,-92.900,-0.312,2.438,0.250
00:43:43:692,0.029,-0.017,-0.985,-262.400,-73.400,-91.600,0.250,2.375,-0.250
00:43:43:794,0.027,-0.011,-0.996,-262.500,-72.200,-93.800,0.312,2.750,0.188
00:43:43:906,0.025,-0.010,-0.990,-264.100,-72.600,-93.000,-0.188,2.812,0.375
00:43:44:023,0.030,-0.013,-0.993,-263.600,-73.400,-93.400,-0.438,2.688,0.000
00:43:44:149,0.030,-0.012,-0.988,-263.200,-74.200,-92.500,-0.438,2.312,0.000
00:43:44:262,0.030,-0.011,-0.994,-263.600,-73.700,-94.200,-0.188,2.562,0.250
00:43:44:375,0.025,-0.009,-0.986,-264.000,-73.600,-93.000,-0.312,2.562,0.438
00:43:44:482,0.030,-0.012,-0.999,-261.600,-74.200,-92.300,-0.125,2.750,0.312
00:43:44:603,0.030,-0.011,-0.991,-263.000,-73.300,-93.700,0.062,3.250,0.312
00:43:44:705,0.029,-0.003,-0.996,-264.100,-73.900,-93.000,0.500,2.812,0.125
00:43:44:825,0.030,-0.016,-0.992,-263.300,-73.100,-93.500,0.125,3.188,0.188
00:43:44:941,0.027,-0.007,-0.994,-262.300,-73.100,-92.900,0.312,2.500,0.000
00:43:45:044,0.028,-0.008,-0.990,-263.700,-73.700,-92.400,0.562,2.625,0.312
00:43:45:162,0.030,-0.016,-0.994,-263.700,-73.100,-92.500,0.125,2.750,0.062
00:43:45:277,0.021,-0.015,-0.996,-262.100,-73.500,-92.000,-0.125,2.562,0.250
00:43:45:368,0.029,-0.015,-0.991,-263.800,-73.400,-92.600,0.000,2.375,0.125
00:43:45:504,0.028,-0.011,-0.991,-264.200,-73.800,-93.700,0.375,2.875,0.375
00:43:45:607,0.025,-0.015,-1.002,-264.000,-72.200,-95.700,0.375,2.312,0.250
00:43:45:752,0.029,-0.011,-0.991,-261.900,-72.200,-94.500,-0.188,2.875,-0.125
00:43:45:850,0.026,-0.008,-1.002,-263.400,-74.400,-95.800,0.562,2.625,0.438
00:43:45:973,0.027,-0.012,-0.997,-265.300,-72.400,-91.200,0.438,2.812,-0.125
00:43:46:077,0.027,-0.015,-0.998,-263.200,-73.500,-92.900,-0.125,2.562,0.000
00:43:46:193,0.029,-0.008,-0.991,-263.600,-74.500,-92.300,-0.312,2.625,0.500
00:43:46:286,0.031,-0.011,-0.996,-263.700,-73.900,-90.600,0.375,2.562,0.062
00:43:46:406,0.027,-0.012,-0.996,-263.200,-72.800,-90.400,0.062,3.062,-0.062
00:43:46:507,0.027,-0.011,-1.002,-261.600,-72.700,-94.100,0.438,2.750,-0.062
00:43:46:625,0.027,-0.012,-1.003,-262.900,-72.900,-92.400,0.062,2.438,0.250
00:43:46:760,0.027,-0.011,-0.992,-263.600,-73.300,-93.100,-0.188,3.188,0.125
00:43:46:881,0.020,-0.009,-0.994,-263.500,-71.500,-92.400,-0.500,2.312,-0.062
00:43:46:971,0.027,-0.012,-1.003,-262.900,-73.200,-93.000,0.438,2.875,0.062
00:43:47:055,0.027,-0.006,-0.986,-263.100,-74.900,-92.600,0.000,2.375,0.250
00:43:47:167,0.027,-0.012,-0.992,-264.200,-73.300,-94.400,0.062,2.750,0.500
00:43:47:309,0.026,-0.009,-0.993,-263.300,-74.300,-93.600,0.250,2.938,0.188
00:43:47:419,0.023,-0.014,-1.000,-263.300,-73.500,-95.000,-0.250,2.688,0.125
00:43:47:486,0.028,-0.010,-0.996,-263.300,-73.500,-92.500,0.312,2.312,0.250
00:43:47:623,0.022,-0.011,-0.991,-263.200,-74.200,-91.700,0.250,2.625,0.125
00:43:47:741,0.027,-0.011,-0.991,-263.700,-74.300,-90.500,0.250,2.812,0.188
00:43:47:862,0.026,-0.010,-0.996,-263.200,-73.400,-95.100,-0.062,2.750,0.125
00:43:47:943,0.027,-0.012,-0.999,-262.700,-73.700,-93.400,0.188,2.812,0.438
00:43:48:046,0.026,-0.011,-0.999,-263.700,-74.300,-94.000,-0.188,2.625,0.062
00:43:48:175,0.027,-0.014,-0.992,-261.500,-74.700,-92.700,0.062,2.812,-0.375
00:43:48:284,0.025,-0.014,-0.993,-263.900,-72.500,-91.800,0.875,3.375,0.000
00:43:48:395,0.028,-0.011,-0.999,-264.900,-72.900,-93.000,-0.500,2.875,0.250
00:43:48:497,0.023,-0.013,-0.996,-265.200,-74.100,-93.100,0.500,2.875,0.000
00:43:48:598,0.024,-0.006,-0.989,-264.300,-72.300,-92.300,0.062,2.688,0.312
00:43:48:708,0.025,-0.010,-0.992,-264.700,-74.100,-92.700,0.438,2.688,0.562
00:43:48:835,0.027,-0.010,-0.991,-263.500,-72.900,-91.900,0.188,2.688,0.438
00:43:48:928,0.030,-0.014,-0.996,-263.100,-73.700,-92.200,-0.062,3.000,0.625
00:43:49:043,0.025,-0.014,-0.992,-264.700,-72.700,-94.100,0.500,2.625,0.188
00:43:49:171,0.028,-0.013,-0.989,-264.100,-73.600,-94.100,0.250,2.688,0.188
00:43:49:287,0.028,-0.012,-0.992,-263.400,-72.600,-88.800,-0.125,2.625,0.250
00:43:49:421,0.029,-0.016,-0.994,-263.800,-74.400,-93.100,-0.312,2.875,0.125
00:43:49:521,0.023,-0.013,-0.990,-262.900,-73.100,-91.200,0.375,2.812,0.062
00:43:49:614,0.025,-0.015,-0.992,-264.300,-73.800,-93.500,0.562,2.500,0.188
00:43:49:708,0.024,-0.008,-0.995,-263.100,-73.500,-92.800,-0.625,2.938,0.062
00:43:49:817,0.028,-0.012,-0.999,-263.200,-74.100,-94.100,-0.125,2.938,0.000
00:43:49:944,0.024,-0.015,-0.995,-262.400,-74.500,-91.600,0.062,2.688,0.312
00:43:50:063,0.026,-0.014,-0.989,-263.900,-72.100,-92.700,0.375,2.500,0.125
00:43:50:180,0.030,-0.013,-0.996,-262.600,-73.300,-93.200,0.250,2.500,0.312
00:43:50:275,0.031,-0.015,-0.993,-263.000,-73.900,-92.900,-0.062,2.438,-0.125
00:43:50:388,0.025,-0.018,-0.991,-264.800,-72.300,-93.300,0.125,2.500,0.438
00:43:50:477,0.023,-0.008,-0.993,-262.500,-73.900,-93.600,0.000,2.375,0.188
00:43:50:598,0.022,-0.014,-0.990,-262.800,-73.300,-90.900,0.500,2.625,0.125
00:43:50:740,0.026,-0.014,-0.995,-263.600,-73.900,-93.500,0.625,2.500,0.125
00:43:50:835,0.023,-0.017,-1.000,-262.900,-72.700,-91.000,0.188,2.438,-0.062
00:43:50:952,0.023,-0.012,-0.993,-263.400,-74.200,-93.800,0.188,2.500,0.375
00:43:51:055,0.030,-0.012,-0.994,-263.900,-72.700,-90.300,-0.688,2.625,0.125
00:43:51:147,0.026,-0.009,-0.997,-263.800,-73.200,-91.400,0.562,2.688,0.125
00:43:51:266,0.022,-0.012,-0.992,-262.900,-74.300,-92.500,-0.125,2.750,0.188
00:43:51:385,0.024,-0.013,-0.996,-263.300,-75.200,-94.000,0.000,2.500,0.062
00:43:51:511,0.024,-0.014,-0.988,-264.300,-73.700,-91.900,-0.438,2.750,0.188
00:43:51:620,0.021,-0.007,-0.996,-263.100,-73.100,-91.800,-0.250,2.438,0.000
00:43:51:717,0.026,-0.014,-0.994,-264.900,-72.800,-92.500,0.125,2.688,0.062
00:43:51:835,0.031,-0.011,-0.995,-262.900,-73.400,-92.800,0.438,2.500,0.062
00:43:51:943,0.031,-0.012,-0.990,-263.300,-72.900,-90.800,0.000,2.500,0.062
00:43:52:065,0.026,-0.013,-0.989,-263.800,-72.700,-90.400,-0.438,2.562,0.125
00:43:52:168,0.025,-0.010,-0.997,-262.400,-71.700,-92.900,-0.062,2.375,0.125
00:43:52:258,0.023,-0.009,-0.996,-263.700,-74.200,-91.800,0.188,2.688,0.375
00:43:52:377,0.030,-0.014,-1.003,-262.700,-73.100,-91.600,0.250,3.188,0.000
00:43:52:495,0.028,-0.014,-0.992,-263.000,-73.300,-90.900,0.062,3.062,0.125
00:43:52:615,0.030,-0.014,-0.997,-263.800,-73.500,-92.400,-0.062,2.688,-0.188
00:43:52:718,0.026,-0.005,-0.995,-263.400,-73.500,-92.300,-0.312,2.500,-0.125
00:43:52:851,0.029,-0.016,-0.996,-265.700,-72.000,-92.000,0.062,2.375,-0.062
00:43:52:945,0.027,-0.014,-0.998,-262.900,-71.800,-91.500,-0.062,2.562,0.062
00:43:53:052,0.027,-0.012,-0.990,-262.800,-72.600,-91.100,0.062,2.750,0.125
00:43:53:175,0.025,-0.014,-1.001,-263.900,-74.200,-90.900,0.000,2.500,0.438
00:43:53:284,0.029,-0.016,-0.993,-262.800,-73.700,-90.900,-0.188,2.562,0.500
00:43:53:386,0.028,-0.007,-0.992,-262.300,-73.200,-96.100,0.500,2.562,0.188
00:43:53:487,0.029,-0.020,-0.995,-263.300,-71.700,-94.600,0.062,3.000,0.375
00:43:53:605,0.022,-0.008,-0.996,-262.200,-71.200,-92.000,0.625,2.938,0.438
00:43:53:718,0.025,-0.008,-0.998,-263.300,-73.300,-91.400,0.000,2.875,0.312
00:43:53:834,0.027,-0.013,-0.998,-263.000,-73.000,-92.500,0.500,2.438,0.125
00:43:53:925,0.029,-0.010,-0.989,-262.100,-73.300,-90.500,0.562,3.000,0.375
00:43:54:049,0.029,-0.013,-0.998,-262.800,-74.200,-93.000,0.500,2.625,-0.125
00:43:54:153,0.025,-0.011,-0.992,-262.500,-72.000,-92.700,0.125,3.312,0.000
00:43:54:275,0.028,-0.011,-0.993,-263.700,-74.400,-91.100,-0.438,2.938,0.188
00:43:54:367,0.024,-0.016,-0.991,-263.000,-73.100,-89.700,0.500,2.688,0.438
00:43:54:493,0.027,-0.008,-0.990,-263.800,-73.200,-91.700,-0.188,2.875,0.250
00:43:54:612,0.026,-0.011,-0.993,-263.200,-74.000,-92.000,-0.250,3.000,0.188
00:43:54:717,0.031,-0.007,-0.994,-262.800,-74.200,-91.000,-0.312,2.562,0.125
00:43:54:816,0.024,-0.015,-0.990,-262.900,-73.400,-92.600,-0.062,2.750,0.500
00:43:54:940,0.023,-0.015,-1.000,-262.100,-73.900,-94.200,-0.125,2.562,0.250
00:43:55:045,0.028,-0.014,-0.992,-263.700,-73.200,-93.000,-0.062,2.812,0.188
00:43:55:144,0.027,-0.011,-0.997,-264.800,-73.000,-92.400,-0.312,2.750,0.188
00:43:55:266,0.028,-0.010,-0.993,-263.000,-73.000,-92.600,0.312,2.375,0.188
00:43:55:422,0.030,-0.014,-0.993,-263.500,-75.100,-92.900,0.125,2.500,0.062
00:43:55:506,0.027,-0.011,-0.999,-263.200,-73.300,-93.000,0.375,2.688,0.000
00:43:55:641,0.021,-0.010,-1.003,-262.900,-73.200,-92.700,0.125,2.312,0.125
00:43:55:719,0.027,-0.008,-0.995,-265.000,-75.700,-92.600,-0.125,2.750,0.125
00:43:55:847,0.023,-0.011,-0.995,-263.700,-73.700,-92.600,-0.125,2.625,0.250
00:43:55:967,0.027,-0.010,-0.992,-263.100,-73.600,-92.800,-0.125,3.062,-0.250
00:43:56:086,0.030,-0.014,-0.992,-263.600,-73.700,-91.700,0.438,2.938,0.000
00:43:56:215,0.029,-0.007,-1.000,-264.700,-72.500,-94.100,0.812,2.875,0.438
00:43:56:349,0.025,-0.014,-0.993,-263.300,-74.600,-92.900,-0.375,2.750,0.312
00:43:56:443,0.026,-0.009,-1.002,-262.100,-74.400,-91.500,0.188,2.688,0.000
00:43:56:554,0.021,-0.011,-0.991,-262.300,-73.400,-93.200,0.188,2.875,0.000
00:43:56:680,0.028,-0.010,-0.995,-262.700,-73.800,-92.200,0.500,2.812,-0.125
00:43:56:795,0.025,-0.015,-0.994,-262.000,-72.900,-94.500,0.812,2.438,-0.062
00:43:56:930,0.029,-0.016,-0.997,-263.000,-73.700,-93.200,0.125,3.125,-0.125
00:43:57:039,0.027,-0.015,-0.991,-263.300,-72.900,-92.300,0.875,3.000,0.125
00:43:57:162,0.027,-0.016,-0.995,-262.500,-73.300,-92.000,0.188,2.750,0.188
00:43:57:281,0.029,-0.011,-0.994,-262.900,-73.900,-93.400,-0.062,2.812,-0.250
00:43:57:391,0.026,-0.015,-0.995,-263.600,-73.700,-91.600,0.438,3.375,0.000
00:43:57:495,0.025,-0.013,-0.991,-263.000,-73.100,-93.900,0.000,3.000,0.125
00:43:57:595,0.025,-0.010,-0.986,-263.600,-73.500,-90.900,-0.188,2.812,0.062
00:43:57:697,0.021,-0.014,-0.988,-262.700,-74.300,-95.400,0.062,3.062,0.000
00:43:57:840,0.025,-0.017,-0.989,-263.200,-73.300,-91.600,0.562,2.312,0.250
00:43:57:959,0.024,-0.015,-0.996,-262.600,-74.000,-92.700,0.188,2.562,0.188
00:43:58:048,0.027,-0.017,-0.993,-263.000,-73.300,-92.200,-0.312,3.000,0.062
00:43:58:200,0.031,-0.016,-0.994,-263.600,-74.000,-92.400,0.125,2.312,0.188
00:43:58:289,0.029,-0.006,-0.992,-261.800,-74.000,-95.800,0.250,2.500,0.312
00:43:58:409,0.027,-0.010,-0.990,-263.500,-74.900,-93.000,-0.188,2.375,0.312
00:43:58:506,0.023,-0.016,-0.996,-263.500,-74.600,-90.700,0.312,2.688,0.000
00:43:58:624,0.028,-0.014,-0.992,-263.200,-74.100,-93.300,0.500,2.312,0.250
00:43:58:739,0.026,-0.017,-0.990,-262.100,-73.400,-92.400,0.250,2.500,0.188
00:43:58:831,0.026,-0.009,-0.991,-262.400,-74.200,-92.100,0.062,2.312,0.125
00:43:58:946,0.024,-0.007,-0.996,-261.600,-74.500,-91.100,0.562,3.062,0.312
00:43:59:063,0.027,-0.010,-1.000,-263.100,-73.100,-94.100,0.125,3.188,0.062
00:43:59:149,0.027,-0.013,-0.992,-262.600,-73.300,-92.200,-0.250,2.500,0.062
00:43:59:273,0.024,-0.010,-0.995,-263.000,-73.500,-91.200,0.438,2.625,-0.062
00:43:59:402,0.028,-0.011,-0.992,-263.600,-73.700,-92.200,0.062,2.938,0.250
00:43:59:505,0.027,-0.015,-1.002,-263.500,-72.000,-92.300,0.250,2.438,0.062
00:43:59:629,0.024,-0.013,-1.002,-262.600,-72.800,-93.000,0.125,2.438,0.000
00:43:59:732,0.028,-0.013,-0.998,-262.000,-74.500,-93.800,0.375,2.500,0.188
00:43:59:818,0.027,-0.011,-0.997,-263.800,-73.800,-92.500,-0.250,2.312,0.062
00:43:59:936,0.029,-0.015,-1.002,-263.100,-73.900,-92.200,0.062,2.562,0.062
00:44:00:069,0.028,-0.011,-0.996,-262.900,-73.800,-91.500,-0.188,2.500,0.188
00:44:00:173,0.028,-0.009,-0.999,-263.100,-72.600,-91.600,-0.750,2.438,0.000
00:44:00:257,0.024,-0.010,-0.996,-262.300,-73.900,-95.700,0.000,2.688,0.250
00:44:00:377,0.026,-0.014,-0.995,-265.000,-73.200,-91.700,0.125,2.500,0.000
00:44:00:479,0.029,-0.008,-0.996,-263.200,-73.400,-91.600,0.875,2.938,0.312
00:44:00:606,0.030,-0.017,-0.995,-263.400,-72.400,-90.900,0.188,2.375,0.250
00:44:00:707,0.026,-0.016,-0.992,-263.000,-73.300,-91.400,0.188,2.625,0.250
00:44:00:824,0.021,-0.016,-0.996,-263.400,-74.100,-93.700,0.812,2.750,0.125
00:44:00:933,0.029,-0.009,-0.991,-263.300,-74.900,-92.000,-0.062,3.000,0.125
00:44:01:070,0.023,-0.014,-0.991,-262.400,-73.700,-89.700,0.188,3.000,0.250
00:44:01:174,0.028,-0.008,-0.992,-262.300,-75.100,-92.000,0.312,2.375,0.125
00:44:01:275,0.029,-0.015,-0.994,-263.900,-73.700,-92.500,-0.188,2.500,0.312
00:44:01:393,0.027,-0.019,-0.992,-262.200,-73.300,-92.500,0.062,3.125,-0.062
00:44:01:505,0.028,-0.016,-0.993,-262.900,-73.900,-93.700,0.375,3.062,-0.062
00:44:01:615,0.026,-0.012,-0.996,-261.300,-73.000,-92.900,0.062,2.000,-0.125
00:44:01:707,0.023,-0.015,-0.995,-263.300,-74.300,-93.000,0.375,3.062,0.562
00:44:01:840,0.031,-0.011,-0.995,-263.000,-75.100,-92.500,0.062,2.875,0.312
00:44:01:944,0.027,-0.017,-0.998,-262.800,-73.800,-92.800,-0.438,2.938,0.438
00:44:02:057,0.022,-0.014,-0.990,-262.400,-73.300,-91.400,0.250,3.000,-0.125
00:44:02:191,0.027,-0.011,-0.991,-262.600,-73.500,-91.700,-0.250,2.375,0.000
00:44:02:297,0.029,-0.009,-0.995,-264.400,-72.500,-93.600,0.438,2.688,0.188
00:44:02:414,0.023,-0.017,-1.000,-263.700,-73.200,-92.600,0.250,3.062,0.000
00:44:02:533,0.025,-0.010,-0.999,-263.600,-73.600,-91.900,-0.375,2.250,0.250
00:44:02:625,0.030,-0.014,-0.997,-261.700,-73.900,-92.800,0.438,2.562,0.125
00:44:02:735,0.024,-0.014,-0.992,-264.400,-73.700,-92.300,0.312,2.625,0.250
00:44:02:845,0.029,-0.008,-1.001,-263.000,-74.300,-92.100,0.438,2.312,0.188
00:44:02:958,0.027,-0.016,-0.990,-262.900,-73.600,-92.300,0.062,3.125,0.188
00:44:03:058,0.021,-0.012,-0.986,-263.800,-74.100,-93.800,0.062,2.938,0.312
00:44:03:192,0.024,-0.012,-0.996,-261.800,-74.300,-93.700,0.500,2.625,0.312
00:44:03:321,0.020,-0.007,-1.000,-263.300,-72.500,-91.600,-0.188,2.938,0.250
00:44:03:429,0.024,-0.011,-0.999,-262.800,-72.800,-92.500,0.312,2.812,0.188
00:44:03:539,0.026,-0.011,-0.992,-261.600,-73.400,-91.500,0.250,2.562,0.438
00:44:03:635,0.032,-0.009,-0.992,-263.500,-73.200,-94.300,0.312,3.062,0.312
00:44:03:765,0.025,-0.018,-0.997,-263.500,-72.300,-91.400,-0.375,2.625,0.125
00:44:03:866,0.025,-0.012,-1.003,-262.800,-73.500,-94.500,-0.188,3.375,-0.062
00:44:03:985,0.030,-0.018,-0.993,-262.400,-73.200,-93.500,-0.188,2.562,0.250
00:44:04:110,0.028,-0.012,-0.987,-263.200,-73.900,-94.300,0.500,3.000,0.000
00:44:04:187,0.029,-0.013,-0.997,-262.400,-74.300,-94.500,0.438,2.562,0.250
00:44:04:304,0.026,-0.012,-1.003,-263.300,-72.800,-93.000,0.375,2.688,-0.062
00:44:04:415,0.026,-0.011,-0.989,-263.300,-72.600,-91.200,0.000,2.438,0.125
00:44:04:515,0.031,-0.014,-0.989,-262.200,-73.400,-91.800,0.250,3.000,0.125
00:44:04:650,0.024,-0.012,-0.992,-263.100,-73.100,-91.700,0.188,2.625,0.000
00:44:04:744,0.021,-0.010,-0.994,-262.300,-71.400,-92.900,0.625,2.625,0.062
00:44:04:864,0.028,-0.008,-1.000,-263.300,-73.700,-93.200,0.125,2.688,-0.125
00:44:04:966,0.028,-0.017,-0.990,-263.900,-73.400,-93.300,-0.188,2.750,-0.125
00:44:05:085,0.025,-0.009,-0.985,-262.400,-74.500,-93.000,0.250,2.750,0.375
00:44:05:188,0.029,-0.011,-0.993,-260.600,-73.700,-93.900,0.125,3.438,0.188
00:44:05:332,0.026,-0.015,-1.004,-262.300,-73.100,-92.500,-0.312,2.688,0.062
00:44:05:434,0.024,-0.014,-0.990,-263.500,-73.300,-93.500,0.062,3.250,0.000
00:44:05:541,0.030,-0.012,-0.995,-264.400,-74.300,-92.700,0.312,2.562,0.125
00:44:05:670,0.027,-0.013,-0.993,-263.700,-74.900,-93.900,0.375,2.438,0.062
00:44:05:756,0.027,-0.013,-0.991,-262.000,-73.400,-92.700,-0.188,2.812,0.125
00:44:05:866,0.021,-0.013,-0.993,-264.100,-74.100,-90.800,0.188,2.812,0.188
00:44:05:993,0.028,-0.015,-0.993,-262.800,-74.700,-94.900,0.625,2.500,0.500
00:44:06:122,0.028,-0.010,-0.990,-264.300,-73.800,-93.600,-0.188,2.750,0.375
00:44:06:208,0.023,-0.010,-0.993,-262.500,-72.900,-92.500,0.188,2.375,0.062
00:44:06:338,0.027,-0.012,-0.994,-260.700,-73.500,-92.700,-0.062,2.562,0.000
00:44:06:444,0.026,-0.009,-0.995,-262.500,-73.300,-94.100,0.062,2.688,-0.188
00:44:06:548,0.024,-0.006,-0.992,-261.200,-73.500,-93.500,0.312,2.875,0.375
00:44:06:667,0.029,-0.014,-1.001,-262.400,-74.400,-93.600,0.188,3.125,0.000
00:44:06:790,0.027,-0.013,-0.996,-262.400,-73.600,-90.800,0.125,2.812,-0.125
