Time,Ax,Ay,Az,Gx,Gy,Gz
11:23:09:029,0.017079999670386314,0.010735999792814255,-0.9935680031776428,-0.3125,2.6875,0.375
11:23:09:045,0.017079999670386314,0.010735999792814255,-0.9935680031776428,-0.3125,2.6875,0.375
11:23:09:047,0.017079999670386314,0.010735999792814255,-0.9935680031776428,-0.3125,2.6875,0.375
11:23:09:060,0.02147199958562851,0.00878399983048439,-0.9916160106658936,-0.3125,2.6875,0.375
11:23:09:066,0.02147199958562851,0.00878399983048439,-0.9916160106658936,-0.3125,2.6875,0.375
11:23:09:072,0.02147199958562851,0.00878399983048439,-0.9916160106658936,-0.3125,2.6875,0.375
11:23:09:084,0.02147199958562851,0.00878399983048439,-0.9916160106658936,-0.625,2.6875,-0.0625
11:23:09:090,0.02147199958562851,0.00878399983048439,-0.9916160106658936,-0.625,2.6875,-0.0625
11:23:09:092,0.02147199958562851,0.00878399983048439,-0.9916160106658936,-0.625,2.6875,-0.0625
11:23:09:104,0.024399999529123306,0.01268799975514412,-1.0003999471664429,-0.625,2.6875,-0.0625
11:23:09:110,0.024399999529123306,0.01268799975514412,-1.0003999471664429,-0.625,2.6875,-0.0625
11:23:09:135,0.024399999529123306,0.01268799975514412,-1.0003999471664429,-0.625,2.6875,-0.0625
11:23:09:138,0.024399999529123306,0.01268799975514412,-1.0003999471664429,-0.375,2.75,-0.1875
11:23:09:139,0.024399999529123306,0.01268799975514412,-1.0003999471664429,-0.375,2.75,-0.1875
11:23:09:142,0.024399999529123306,0.01268799975514412,-1.0003999471664429,-0.375,2.75,-0.1875
11:23:09:149,0.02147199958562851,0.013663999736309052,-0.9945440292358398,-0.375,2.75,-0.1875
11:23:09:155,0.02147199958562851,0.013663999736309052,-0.9945440292358398,-0.375,2.75,-0.1875
11:23:09:161,0.02147199958562851,0.013663999736309052,-0.9945440292358398,-0.375,2.75,-0.1875
11:23:09:168,0.02147199958562851,0.013663999736309052,-0.9945440292358398,-0.125,2.6875,0.375
11:23:09:181,0.02147199958562851,0.013663999736309052,-0.9945440292358398,-0.125,2.6875,0.375
11:23:09:185,0.02147199958562851,0.013663999736309052,-0.9945440292358398,-0.125,2.6875,0.375
11:23:09:194,0.02537599951028824,0.011711999773979187,-1.0013760328292847,-0.125,2.6875,0.375
11:23:09:200,0.02537599951028824,0.011711999773979187,-1.0013760328292847,-0.125,2.6875,0.375
11:23:09:207,0.02537599951028824,0.011711999773979187,-1.0013760328292847,-0.125,2.6875,0.375
11:23:09:220,0.02537599951028824,0.011711999773979187,-1.0013760328292847,0.0625,2.75,0.3125
11:23:09:225,0.02537599951028824,0.011711999773979187,-1.0013760328292847,0.0625,2.75,0.3125
11:23:09:229,0.02537599951028824,0.011711999773979187,-1.0013760328292847,0.0625,2.75,0.3125
