Time,Ax,Ay,Az,Gx,Gy,Gz
02:05:36:089,0.07320000231266022,-0.04196799919009209,-0.9774640202522278,6.25,5.125,2.375
02:05:36:145,0.08686400204896927,-0.03415999934077263,-0.961359977722168,1.125,3.75,0.4375
02:05:36:203,0.056120000779628754,-0.04294399917125702,-1.0243120193481445,-2.125,2.9375,0.5
02:05:36:264,0.05953599885106087,-0.05660799890756607,-1.1224000453948975,-2.5625,-4.375,-2.5625
02:05:36:324,0.16250400245189667,0.0058559998869895935,-1.347856044769287,-5.5625,-70.3125,-1.5625
02:05:36:444,-0.1727519929409027,-0.010247999802231789,-1.0589599609375,-38.0625,-186.4375,-36.25
02:05:36:504,-0.35916799306869507,-0.08149600028991699,-0.8627840280532837,28.625,-245.625,-9.8125
02:05:36:564,-0.5987759828567505,-0.06588000059127808,-0.5890160202980042,-7.875,-331.6875,-44.5625
02:05:36:624,-0.7144320011138916,-0.05270399898290634,-0.37380799651145935,27.0625,-293.4375,-6.0
02:05:36:680,-0.8637599945068359,-0.007807999849319458,-0.24107199907302856,10.4375,-79.5,-13.125
02:05:36:739,-0.9594079852104187,-0.01903199963271618,-0.09564799815416336,12.0,35.5625,-25.5
02:05:36:799,-1.0330959558486938,0.0024399999529123306,-0.16592000424861908,-22.3125,225.375,-14.8125
02:05:36:872,-0.7041839957237244,0.0302559994161129,-0.5031279921531677,-61.5,435.5625,3.1820633527148977e+20
02:05:36:953,-0.17616799473762512,-0.025863999500870705,-0.8437520265579224,-46.875,285.0,28.75
02:05:37:008,0.04636000096797943,-0.0024399999529123306,-1.0033279657363892,-35.8125,110.0625,21.8125
02:05:37:068,0.11321599781513214,0.13468800485134125,-1.2439119815826416,-24.0,114.125,60.125
02:05:37:128,0.08979199826717377,0.187391996383667,-1.2912479639053345,-36.0,69.1875,13.5625
02:05:37:189,0.15323199331760406,0.21081599593162537,-1.150215983390808,-13.875,52.5625,1.375
02:05:37:249,0.1210239976644516,0.14444799721240997,-1.0823839902877808,-18.1875,49.75,-9.875
02:05:37:309,0.11077599972486496,0.13468800485134125,-1.0243120193481445,9.4375,27.0625,-2.25
02:05:37:369,0.11467999964952469,0.09808800369501114,-0.9813680052757263,14.9375,21.5625,-3.25
02:05:37:429,0.06539200246334076,0.09272000193595886,-1.0233360528945923,12.9375,-14.9375,0.375
02:05:37:489,0.020983999595046043,0.08198399841785431,-1.1790080070495605,10.25,-0.0625,3.4375
02:05:37:549,0.07222399860620499,0.11614400148391724,-1.1702239513397217,27.25,-94.625,-11.75
02:05:37:610,-0.09320800006389618,1.7004317885726439e+38,0.0076972185634076595,46.125,-161.75,-20.125
02:05:37:691,-0.603655993938446,-0.07417599856853485,-0.6788079738616943,-20.8125,-252.3125,-22.9375
02:05:37:750,-0.7627440094947815,-0.004391999915242195,-0.6768559813499451,-38.875,-257.5625,-32.4375
