Time,Ax,Ay,Az,Gx,Gy,Gz
02:03:10:716,0.049775999039411545,0.0004879999905824661,-0.9984480142593384,-0.0625,2.625,-0.0625
02:03:10:776,0.049775999039411545,0.003903999924659729,-0.9906399846076965,-0.125,2.625,0.25
02:03:10:836,0.05172799900174141,0.0019519999623298645,-0.9925919771194458,0.0,2.5,0.1875
02:03:10:896,0.05026400089263916,0.0014639999717473984,-0.9974719882011414,0.375,2.875,0.25
02:03:10:987,0.04684799909591675,0.0004879999905824661,-0.9935680031776428,0.0625,2.8125,0.0625
02:03:11:069,0.04782399907708168,0.0004879999905824661,-0.9852719902992249,0.0,3.0625,0.125
02:03:11:140,0.05319200083613396,0.004879999905824661,-0.9945440292358398,-0.25,2.25,0.125
02:03:11:201,0.04733600094914436,-0.0014639999717473984,-0.9945440292358398,-0.1875,3.0,-0.125
02:03:11:260,0.05416800081729889,0.003903999924659729,-0.9974719882011414,0.25,2.4375,0.125
02:03:11:320,0.048312000930309296,-0.0004879999905824661,-0.985759973526001,0.5,2.8125,0.25
02:03:11:380,0.04684799909591675,0.003903999924659729,-0.9935680031776428,-0.375,2.875,0.0625
02:03:11:440,0.04684799909591675,0.007807999849319458,-0.9925919771194458,-0.3125,2.3125,-0.0625
02:03:11:502,0.049775999039411545,0.0014639999717473984,-0.9916160106658936,0.125,2.625,0.1875
02:03:11:562,0.04733600094914436,-0.0019519999623298645,-0.9886879920959473,0.5625,2.9375,-0.0625
02:03:11:622,0.048312000930309296,0.003415999934077263,-0.9833199977874756,-0.1875,2.9375,0.1875
02:03:11:682,0.05026400089263916,0.0004879999905824661,-0.9896640181541443,-0.125,2.25,-0.125
02:03:11:743,0.04928800091147423,-0.0029279999434947968,-1.002351999282837,0.0,2.875,-0.0625
02:03:11:802,0.05075199902057648,0.0004879999905824661,-0.9964960217475891,0.0625,2.5,0.1875
02:03:11:862,0.048312000930309296,-0.0029279999434947968,-0.986735999584198,0.0625,2.5,-0.125
