Time,Ax,Ay,Az,Gx,Gy,Gz
15:25:31:410,0.003415999934077263,-0.004879999905824661,-0.9964960217475891,0.0625,2.375,0.1875
15:25:31:441,0.00634399987757206,-0.009759999811649323,-1.0003999471664429,0.375,2.4375,0.0
15:25:31:471,0.010247999802231789,-0.0058559998869895935,-0.9974719882011414,0.1875,2.8125,0.375
15:25:31:501,0.007319999858736992,-0.006831999868154526,-0.9964960217475891,0.4375,2.6875,0.4375
15:25:31:531,0.007319999858736992,-0.006831999868154526,-0.9955199956893921,-0.375,2.625,0.1875
15:25:31:561,0.00634399987757206,-0.006831999868154526,-0.9974719882011414,0.625,3.0625,0.1875
15:25:31:591,0.005367999896407127,-0.004879999905824661,-1.0003999471664429,0.0625,2.3125,-0.125
15:25:31:621,0.010735999792814255,-0.004879999905824661,-0.9955199956893921,0.0625,2.75,0.3125
15:25:31:651,0.0029279999434947968,-0.0058559998869895935,-1.0013760328292847,-0.0625,3.1875,0.0
15:25:31:681,0.0029279999434947968,-0.004879999905824661,-0.9964960217475891,0.375,2.75,0.0
15:25:31:711,0.004879999905824661,-0.0029279999434947968,-0.9945440292358398,0.4375,2.375,0.0625
15:25:31:742,0.008295999839901924,-0.006831999868154526,-0.9984480142593384,-0.25,3.0,0.1875
15:25:31:772,0.003903999924659729,-0.004879999905824661,-0.9994239807128906,0.5625,2.75,-0.1875
15:25:31:802,0.004391999915242195,-0.0019519999623298645,-0.9984480142593384,0.25,2.9375,0.4375
15:25:31:832,0.006831999868154526,-0.00878399983048439,-1.002351999282837,0.0,2.9375,-0.0625
15:25:31:862,0.005367999896407127,-0.00878399983048439,-0.9945440292358398,0.375,3.25,0.4375
15:25:31:892,0.00878399983048439,-0.003903999924659729,-0.9945440292358398,0.5625,2.9375,0.25
15:25:31:922,0.004879999905824661,-0.0019519999623298645,-0.9955199956893921,0.6875,2.5625,0.0
15:25:31:952,0.004879999905824661,-0.0058559998869895935,-0.9925919771194458,0.0625,2.9375,0.375
15:25:31:982,-0.0004879999905824661,-0.003903999924659729,-0.9974719882011414,0.3125,2.375,-0.375
15:25:32:013,0.00878399983048439,0.0019519999623298645,-0.987712025642395,0.5,3.3125,0.1875
15:25:32:043,0.007319999858736992,-0.00878399983048439,-0.9852719902992249,0.5,2.75,0.3125
15:25:32:073,0.003903999924659729,-0.00878399983048439,-0.9896640181541443,-0.125,2.8125,0.375
15:25:32:103,-0.0004879999905824661,-0.0058559998869895935,-0.9945440292358398,0.4375,2.375,0.1875
15:25:32:133,0.004879999905824661,-0.010735999792814255,-0.9916160106658936,0.375,3.0625,0.1875
15:25:32:163,0.004391999915242195,-0.009759999811649323,-0.9964960217475891,0.4375,2.9375,0.1875
15:25:32:193,0.007319999858736992,-0.004879999905824661,-0.9906399846076965,0.75,2.8125,-0.125
15:25:32:223,0.004391999915242195,-0.0058559998869895935,-0.987712025642395,0.125,2.8125,-0.0625
15:25:32:253,0.005367999896407127,-0.006831999868154526,-0.9945440292358398,-0.3125,2.375,0.25
15:25:32:283,0.011711999773979187,-0.0058559998869895935,-0.9945440292358398,0.125,3.0625,0.125
15:25:32:314,0.004879999905824661,-0.0029279999434947968,-0.9994239807128906,0.125,2.75,-0.1875
15:25:32:344,0.0019519999623298645,-0.003903999924659729,-0.9925919771194458,0.0625,2.8125,0.25
15:25:32:374,0.010735999792814255,-0.009759999811649323,-1.0003999471664429,0.9375,2.6875,0.125
15:25:32:404,0.0058559998869895935,-0.004879999905824661,-0.9964960217475891,0.0625,2.75,-0.125
15:25:32:434,0.004879999905824661,-0.006831999868154526,-0.9955199956893921,0.375,2.8125,0.25
15:25:32:464,0.009271999821066856,-0.003903999924659729,-0.9916160106658936,0.375,2.8125,-0.375
15:25:32:494,0.0058559998869895935,-0.006831999868154526,-0.985759973526001,-0.125,2.5,0.0
15:25:32:524,0.008295999839901924,-0.00878399983048439,-0.987712025642395,0.0625,2.0625,-0.0625
15:25:32:554,0.007319999858736992,-0.006831999868154526,-0.9925919771194458,0.0625,2.75,0.4375
15:25:32:585,0.0058559998869895935,-0.006831999868154526,-0.9974719882011414,0.3125,2.5625,-0.0625
15:25:32:615,0.006831999868154526,-0.003903999924659729,-1.004304051399231,0.25,2.375,0.375
15:25:32:645,0.007319999858736992,-0.0019519999623298645,-0.9896640181541443,0.0,2.5625,0.125
15:25:32:675,0.011711999773979187,-0.0009759999811649323,-0.9916160106658936,0.5,2.4375,-0.0625
15:25:32:705,0.0009759999811649323,-0.0058559998869895935,-0.9886879920959473,-0.0625,2.5625,0.125
15:25:32:735,0.0019519999623298645,-0.01268799975514412,-0.9750239849090576,0.1875,2.4375,0.1875
15:25:32:765,0.008295999839901924,-0.004879999905824661,-0.9828320145606995,-0.0625,2.75,0.0625
15:25:32:795,0.008295999839901924,-0.009759999811649323,-0.986735999584198,0.25,2.125,0.0
15:25:32:825,0.0029279999434947968,-0.00878399983048439,-0.987712025642395,0.0625,2.5,0.125
15:25:32:856,0.006831999868154526,0.0,-0.9896640181541443,0.0,2.875,0.0625
15:25:32:886,0.0029279999434947968,-0.004879999905824661,-0.9906399846076965,0.0625,2.625,0.0
15:25:32:916,0.0058559998869895935,-0.003903999924659729,-0.9955199956893921,0.5,2.5625,0.375
15:25:32:946,0.007319999858736992,-0.00878399983048439,-0.9916160106658936,0.3125,3.125,-0.125
15:25:32:976,0.0058559998869895935,-0.011711999773979187,-0.9916160106658936,0.375,2.625,-0.125
15:25:33:006,0.00634399987757206,-0.003415999934077263,-1.0003999471664429,0.375,2.4375,0.1875
15:25:33:036,0.0058559998869895935,-0.0058559998869895935,-0.9935680031776428,0.0625,2.75,-0.0625
15:25:33:066,0.007319999858736992,-0.004879999905824661,-0.9964960217475891,0.0,2.3125,0.375
15:25:33:096,0.0058559998869895935,-0.0019519999623298645,-1.0033279657363892,0.625,3.0,0.375
15:25:33:126,0.00878399983048439,-0.0058559998869895935,-0.9994239807128906,0.1875,3.0,0.125
15:25:33:156,0.008295999839901924,-0.004879999905824661,-0.9984480142593384,0.3125,3.125,0.375
15:25:33:187,0.014151999726891518,-0.006831999868154526,-0.9906399846076965,0.125,2.6875,-0.1875
15:25:33:217,0.007319999858736992,-0.006831999868154526,-0.9945440292358398,0.6875,2.4375,0.125
15:25:33:247,0.010735999792814255,-0.003903999924659729,-0.9935680031776428,0.25,2.1875,0.0625
15:25:33:277,0.009271999821066856,-0.006831999868154526,-0.9916160106658936,0.5,2.9375,0.1875
15:25:33:307,0.008295999839901924,-0.0029279999434947968,-0.9974719882011414,0.25,2.4375,0.1875
15:25:33:338,0.007319999858736992,-0.0058559998869895935,-1.004304051399231,0.0625,2.8125,0.0625
15:25:33:367,0.007319999858736992,-0.007807999849319458,-0.9974719882011414,-0.0625,2.6875,0.1875
15:25:33:397,0.007807999849319458,-0.0029279999434947968,-0.9945440292358398,-0.125,2.5,0.125
15:25:33:427,0.009759999811649323,-0.0029279999434947968,-0.9984480142593384,0.5625,3.125,0.0625
15:25:33:457,0.007319999858736992,-0.0058559998869895935,-0.9994239807128906,0.0,3.25,0.375
15:25:33:488,0.006831999868154526,-0.0058559998869895935,-0.9916160106658936,0.1875,2.75,0.125
15:25:33:518,-0.012199999764561653,0.007807999849319458,-0.9984480142593384,0.4375,2.75,-0.5
15:25:33:548,-0.011223999783396721,-0.0024399999529123306,-0.9872239828109741,1.0,3.0,-38.9375
15:25:33:578,0.12004800140857697,-0.05270399898290634,-1.0316319465637207,0.5625,2.75,-21.4375
15:25:33:608,0.07661599665880203,-0.05172799900174141,-1.010159969329834,-0.5,2.875,-2.1875
15:25:33:638,-0.003903999924659729,-0.007807999849319458,-0.9828320145606995,-0.0625,2.6875,-1.125
15:25:33:668,-0.04879999905824661,0.029279999434947968,-1.002351999282837,0.3125,2.6875,-7.5
15:25:33:698,-0.0302559994161129,0.003415999934077263,-1.0189440250396729,0.6875,3.0,-11.875
15:25:33:728,0.0024399999529123306,-0.01268799975514412,-1.0145519971847534,1.0625,3.1875,-6.0625
15:25:33:759,0.018543999642133713,-0.018055999651551247,-1.0082080364227295,-0.625,2.8125,5.125
15:25:33:789,0.01659199967980385,-0.004879999905824661,-1.0326080322265625,-0.375,2.5625,13.625
15:25:33:819,0.010735999792814255,-0.020983999595046043,-0.9803919792175293,-0.375,3.0,14.125
15:25:33:849,0.022935999557375908,-0.02147199958562851,-0.9896640181541443,0.0625,1.875,8.75
15:25:33:879,-0.0014639999717473984,-0.007807999849319458,-0.9764879941940308,0.1875,2.75,6.75
15:25:33:909,0.0424560010433197,-0.032207999378442764,-1.0150400400161743,0.1875,2.8125,6.875
15:25:33:939,0.04294399917125702,-0.018055999651551247,-0.9716079831123352,-0.6875,3.0,10.25
15:25:33:969,0.031231999397277832,-0.011711999773979187,-1.0189440250396729,0.125,2.6875,7.125
15:25:33:999,0.007319999858736992,-0.004879999905824661,-0.987712025642395,0.25,3.0,0.25
15:25:34:030,0.0058559998869895935,-0.0029279999434947968,-0.9896640181541443,-0.3125,2.25,0.1875
15:25:34:060,0.009759999811649323,-0.00878399983048439,-0.9828320145606995,0.0625,2.3125,0.375
15:25:34:090,0.00878399983048439,-0.0019519999623298645,-0.9896640181541443,0.0,2.875,0.1875
15:25:34:120,0.007319999858736992,-0.007807999849319458,-0.9945440292358398,0.5625,2.3125,-0.0625
15:25:34:150,0.007319999858736992,-0.004879999905824661,-0.9906399846076965,0.375,2.5625,0.1875
15:25:34:180,0.006831999868154526,-0.007807999849319458,-0.9916160106658936,0.0625,2.6875,0.0625
