Time,Ax,Ay,Az,Gx,Gy,Gz
02:03:32:454,-0.02147199958562851,-0.029279999434947968,-1.0604239702224731,2.25,3.1875,-0.0625
02:03:32:546,0.008295999839901924,0.022935999557375908,-0.6949120163917542,1.0,2.375,-0.875
02:03:32:621,0.05270399898290634,-0.0024399999529123306,-0.9984480142593384,-1.125,0.4375,0.0625
02:03:32:681,0.04928800091147423,0.0024399999529123306,-0.9813680052757263,-0.25,2.125,-0.0625
02:03:32:741,0.04928800091147423,0.0014639999717473984,-0.9935680031776428,0.375,2.5625,0.0
02:03:32:801,0.05026400089263916,-0.0029279999434947968,-0.987712025642395,0.3125,2.125,0.4375
02:03:32:861,0.05026400089263916,0.0014639999717473984,-0.9925919771194458,-0.25,2.125,0.4375
02:03:32:921,0.04733600094914436,0.003903999924659729,-0.9886879920959473,0.125,2.375,0.4375
02:03:32:981,0.044895999133586884,0.010735999792814255,-0.9886879920959473,0.25,2.5,0.375
02:03:33:041,0.053679998964071274,0.0,-0.9925919771194458,0.25,2.4375,0.125
02:03:33:101,0.04733600094914436,-0.0004879999905824661,-0.9886879920959473,0.0625,2.3125,0.0625
02:03:33:161,0.05416800081729889,0.004879999905824661,-0.9916160106658936,0.25,2.4375,-0.1875
02:03:33:221,0.05124000087380409,-0.0014639999717473984,-0.985759973526001,0.0,2.75,0.1875
02:03:33:281,0.04733600094914436,0.0014639999717473984,-0.9994239807128906,0.125,2.75,0.1875
02:03:33:341,0.044895999133586884,0.007807999849319458,-0.9994239807128906,0.0,2.4375,0.1875
02:03:33:401,0.048312000930309296,0.007807999849319458,-0.9974719882011414,-0.3125,2.9375,0.25
02:03:33:468,0.04928800091147423,0.0058559998869895935,-0.9935680031776428,-0.375,1.9375,0.375
02:03:33:522,0.05075199902057648,-0.003903999924659729,-0.9955199956893921,-0.1875,2.75,0.25
02:03:33:582,0.053679998964071274,-0.0019519999623298645,-0.9886879920959473,0.1875,2.4375,0.1875
02:03:33:637,0.04391999915242195,0.004391999915242195,-0.9955199956893921,0.0,2.1875,-0.125
02:03:33:697,0.05416800081729889,0.004879999905824661,-0.9838079810142517,0.4375,2.75,0.1875
02:03:33:757,0.04928800091147423,0.0004879999905824661,-1.002351999282837,0.0,2.875,0.0
02:03:33:817,0.056120000779628754,-0.0029279999434947968,-1.0033279657363892,0.3125,2.3125,0.0
02:03:33:877,0.05514400079846382,0.0004879999905824661,-1.0072319507598877,-0.1875,2.0625,0.0625
02:03:33:937,0.048312000930309296,0.007807999849319458,-0.987712025642395,0.375,2.625,-0.0625
02:03:33:997,0.04928800091147423,0.0019519999623298645,-0.9955199956893921,0.25,2.6875,0.1875
02:03:34:058,0.043432001024484634,0.0004879999905824661,-0.9984480142593384,0.0625,2.5625,0.0
02:03:34:118,0.056120000779628754,0.0004879999905824661,-1.0003999471664429,0.5,2.3125,0.0625
02:03:34:178,0.04733600094914436,0.0019519999623298645,-0.9916160106658936,0.0625,2.5625,0.125
02:03:34:238,0.048312000930309296,-0.0004879999905824661,-1.0052800178527832,0.0625,2.4375,0.25
02:03:34:298,0.045871999114751816,0.0014639999717473984,-0.9891759753227234,0.4375,2.375,0.0625
02:03:34:358,0.05319200083613396,0.0004879999905824661,-0.9886879920959473,-0.25,2.5625,0.0
02:03:34:418,0.05270399898290634,0.0004879999905824661,-1.0062559843063354,0.1875,2.4375,0.25
02:03:34:478,0.048312000930309296,0.003903999924659729,-1.0033279657363892,0.0,2.625,-0.1875
02:03:34:538,0.048312000930309296,0.0004879999905824661,-0.9984480142593384,-0.1875,2.25,0.3125
02:03:34:593,0.04684799909591675,0.0029279999434947968,-1.0013760328292847,0.1875,2.625,0.1875
02:03:34:654,0.05075199902057648,0.0029279999434947968,-0.9925919771194458,0.3125,2.375,0.25
02:03:34:717,0.04733600094914436,0.0019519999623298645,-0.986735999584198,0.1875,2.3125,-0.0625
02:03:34:774,0.05172799900174141,0.0029279999434947968,-1.0003999471664429,-0.3125,2.6875,0.1875
02:03:34:834,0.048312000930309296,0.0014639999717473984,-0.9906399846076965,0.375,2.0625,0.0625
