Time,Ax,Ay,Az,Gx,Gy,Gz
11:01:21:125,0.024399999529123306,0.009759999811649323,-0.9896640181541443,0.5625,3.3125,-0.0625
11:01:21:179,0.016103999689221382,0.010735999792814255,-0.9916160106658936,0.5,3.1875,-0.125
11:01:21:236,0.020495999604463577,0.013663999736309052,-0.9906399846076965,0.8125,3.3125,0.25
11:01:21:296,0.02147199958562851,0.01268799975514412,-0.9984480142593384,0.25,3.375,0.0625
11:01:21:336,0.024399999529123306,0.007807999849319458,-1.004304051399231,0.375,2.8125,0.125
11:01:21:398,0.021959999576210976,0.015615999698638916,-0.9916160106658936,0.3125,2.9375,0.25
11:01:21:425,0.02537599951028824,0.013663999736309052,-0.9945440292358398,-0.3125,2.9375,-0.125
11:01:21:485,0.022447999566793442,0.013663999736309052,-0.9984480142593384,-1.0625,2.5,0.0625
11:01:21:536,0.02537599951028824,0.01268799975514412,-0.9984480142593384,0.5,2.875,0.0625
11:01:21:585,0.020983999595046043,0.010735999792814255,-0.987712025642395,-0.25,3.0625,0.3125
11:01:21:628,0.02147199958562851,0.010735999792814255,-0.9994239807128906,-0.8125,1.8125,-0.125
11:01:21:675,0.021959999576210976,0.01512799970805645,-0.9945440292358398,-0.125,2.6875,-0.0625
11:01:21:736,0.020983999595046043,0.013663999736309052,-0.9984480142593384,-0.5625,2.3125,-0.1875
11:01:21:783,0.020983999595046043,0.010735999792814255,-0.9974719882011414,0.5625,3.0625,0.3125
11:01:21:825,0.020983999595046043,0.01268799975514412,-1.002351999282837,-1.5625,2.375,0.1875
11:01:21:885,0.018543999642133713,0.010735999792814255,-0.9974719882011414,0.875,3.25,0.125
11:01:21:941,0.023423999547958374,0.00878399983048439,-0.9964960217475891,0.5,2.875,0.25
11:01:21:977,0.02000799961388111,0.009759999811649323,-0.9964960217475891,-0.0625,2.9375,0.1875
11:01:22:033,0.025863999500870705,0.01268799975514412,-0.9925919771194458,0.1875,2.375,0.0625
11:01:22:077,0.02391199953854084,0.01659199967980385,-0.9935680031776428,0.375,2.9375,0.3125
11:01:22:140,0.020495999604463577,0.009759999811649323,-0.9906399846076965,0.125,2.5,0.125
11:01:22:196,0.023423999547958374,0.01268799975514412,-0.9994239807128906,0.375,3.0625,0.5
11:01:22:230,0.022935999557375908,0.011711999773979187,-0.9906399846076965,-0.4375,3.25,0.25
11:01:22:285,0.021959999576210976,0.010735999792814255,-0.9984480142593384,1.125,2.75,0.4375
11:01:22:338,0.025863999500870705,0.009759999811649323,-0.9925919771194458,0.25,2.625,0.0625
11:01:22:392,0.022935999557375908,0.010735999792814255,-0.986735999584198,-0.5625,2.6875,-0.1875
11:01:22:429,0.024399999529123306,0.014639999717473984,-0.9955199956893921,0.0,3.125,0.3125
11:01:22:476,0.019519999623298645,0.014639999717473984,-0.9955199956893921,-0.8125,2.6875,0.4375
11:01:22:536,0.021959999576210976,0.011711999773979187,-0.9916160106658936,0.8125,2.5,0.0625
11:01:22:586,0.023423999547958374,0.00878399983048439,-0.9842960238456726,1.0,2.3125,0.0
11:01:22:646,0.024399999529123306,0.014639999717473984,-0.9896640181541443,-1.1875,2.375,0.0
11:01:22:682,0.01903199963271618,0.01268799975514412,-0.9945440292358398,0.125,3.25,0.4375
11:01:22:736,0.02537599951028824,0.011711999773979187,-0.9886879920959473,-0.4375,2.5,0.125
11:01:22:780,0.021959999576210976,0.011711999773979187,-0.9955199956893921,-0.25,2.5625,0.125
11:01:22:844,0.0287919994443655,0.01268799975514412,-0.9906399846076965,0.5,2.625,-0.0625
11:01:22:896,0.024399999529123306,0.009759999811649323,-0.9925919771194458,0.5,2.9375,0.125
11:01:22:946,0.023423999547958374,0.018055999651551247,-0.9964960217475891,-0.875,2.8125,0.0625
11:01:22:986,0.022447999566793442,0.00878399983048439,-0.9886879920959473,-0.1875,2.625,0.125
11:01:23:044,0.025863999500870705,0.011711999773979187,-0.9964960217475891,-0.5,2.8125,0.0
11:01:23:085,0.02537599951028824,0.009759999811649323,-1.0003999471664429,0.5,2.6875,0.25
