Time,Ax,Ay,Az,Gx,Gy,Gz
11:31:47:281,0.020495999604463577,0.011711999773979187,-0.9833199977874756,0.5,3.0,0.0625
11:31:47:310,0.024399999529123306,0.013663999736309052,-1.0033279657363892,-0.3125,2.4375,0.125
11:31:47:340,0.020983999595046043,0.015615999698638916,-0.9964960217475891,0.625,2.6875,0.125
11:31:47:370,0.021959999576210976,0.01268799975514412,-0.9925919771194458,0.125,2.4375,0.375
11:31:47:400,0.022447999566793442,0.006831999868154526,-0.9994239807128906,0.1875,2.3125,0.5
11:31:47:430,0.017079999670386314,0.009759999811649323,-0.9955199956893921,-0.375,3.0,-0.0625
11:31:47:460,0.019519999623298645,0.00878399983048439,-0.9935680031776428,0.5,2.875,-0.0625
11:31:47:492,0.021959999576210976,0.01268799975514412,-1.0013760328292847,0.0625,2.3125,0.0625
11:31:47:521,0.024887999519705772,0.01659199967980385,-0.9925919771194458,0.25,3.375,0.4375
11:31:47:551,0.020495999604463577,0.011711999773979187,-0.9916160106658936,0.0625,2.8125,0.125
11:31:47:581,0.020983999595046043,0.007807999849319458,-0.986735999584198,0.1875,3.1875,0.0625
11:31:47:611,0.019519999623298645,0.009759999811649323,-0.987712025642395,0.0625,2.9375,-0.0625
11:31:47:641,0.018543999642133713,0.011711999773979187,-0.9906399846076965,-0.3125,2.6875,-0.0625
11:31:47:671,0.026839999482035637,0.014639999717473984,-0.986735999584198,0.625,2.8125,0.875
11:31:47:701,0.026839999482035637,0.009759999811649323,-0.9354959726333618,-0.125,2.5,0.3125
11:31:47:731,0.024399999529123306,0.0029279999434947968,-0.9476959705352783,0.375,3.0,0.125
11:31:47:762,0.026839999482035637,0.00878399983048439,-0.9974719882011414,0.375,3.25,0.0
11:31:47:792,0.025863999500870705,0.016103999689221382,-1.012112021446228,0.3125,3.0625,0.0625
11:31:47:822,0.024399999529123306,0.009759999811649323,-0.9955199956893921,0.0625,2.875,0.0
11:31:47:852,0.024399999529123306,0.010735999792814255,-0.9964960217475891,0.125,2.875,0.25
