Time,Ax,Ay,Az,Gx,Gy,Gz
11:21:37:574,0.02537599951028824,0.01756799966096878,-0.9974719882011414,0.125,2.4375,0.125
11:21:37:586,0.02537599951028824,0.01756799966096878,-0.9974719882011414,0.125,2.4375,0.125
11:21:37:588,0.02537599951028824,0.01756799966096878,-0.9974719882011414,0.125,2.4375,0.125
11:21:37:599,0.021959999576210976,0.01512799970805645,-0.9764879941940308,0.125,2.4375,0.125
11:21:37:605,0.021959999576210976,0.01512799970805645,-0.9764879941940308,0.125,2.4375,0.125
11:21:37:612,0.021959999576210976,0.01512799970805645,-0.9764879941940308,0.125,2.4375,0.125
11:21:37:618,0.021959999576210976,0.01512799970805645,-0.9764879941940308,0.0,3.0,0.3125
11:21:37:626,0.021959999576210976,0.01512799970805645,-0.9764879941940308,0.0,3.0,0.3125
11:21:37:629,0.021959999576210976,0.01512799970805645,-0.9764879941940308,0.0,3.0,0.3125
11:21:37:641,0.02391199953854084,0.00878399983048439,-0.9955199956893921,0.0,3.0,0.3125
11:21:37:656,0.02391199953854084,0.00878399983048439,-0.9955199956893921,0.0,3.0,0.3125
11:21:37:658,0.02391199953854084,0.00878399983048439,-0.9955199956893921,0.0,3.0,0.3125
11:21:37:660,0.02391199953854084,0.00878399983048439,-0.9955199956893921,0.6875,2.875,0.25
11:21:37:667,0.02391199953854084,0.00878399983048439,-0.9955199956893921,0.6875,2.875,0.25
11:21:37:677,0.02391199953854084,0.00878399983048439,-0.9955199956893921,0.6875,2.875,0.25
11:21:37:683,0.0287919994443655,0.00878399983048439,-0.9984480142593384,0.6875,2.875,0.25
11:21:37:691,0.0287919994443655,0.00878399983048439,-0.9984480142593384,0.6875,2.875,0.25
11:21:37:694,0.0287919994443655,0.00878399983048439,-0.9984480142593384,0.6875,2.875,0.25
11:21:37:709,0.0287919994443655,0.00878399983048439,-0.9984480142593384,-0.0625,2.5625,0.1875
11:21:37:713,0.0287919994443655,0.00878399983048439,-0.9984480142593384,-0.0625,2.5625,0.1875
11:21:37:717,0.0287919994443655,0.00878399983048439,-0.9984480142593384,-0.0625,2.5625,0.1875
11:21:37:726,0.014639999717473984,0.010735999792814255,-0.9906399846076965,-0.0625,2.5625,0.1875
11:21:37:730,0.014639999717473984,0.010735999792814255,-0.9906399846076965,-0.0625,2.5625,0.1875
11:21:37:746,0.014639999717473984,0.010735999792814255,-0.9906399846076965,-0.0625,2.5625,0.1875
11:21:37:751,0.014639999717473984,0.010735999792814255,-0.9906399846076965,-0.5625,2.6875,-0.125
11:21:37:755,0.014639999717473984,0.010735999792814255,-0.9906399846076965,-0.5625,2.6875,-0.125
11:21:37:758,0.014639999717473984,0.010735999792814255,-0.9906399846076965,-0.5625,2.6875,-0.125
11:21:37:763,0.023423999547958374,0.014639999717473984,-0.9925919771194458,-0.5625,2.6875,-0.125
11:21:37:772,0.023423999547958374,0.014639999717473984,-0.9925919771194458,-0.5625,2.6875,-0.125
11:21:37:777,0.023423999547958374,0.014639999717473984,-0.9925919771194458,-0.5625,2.6875,-0.125
11:21:37:779,0.023423999547958374,0.014639999717473984,-0.9925919771194458,0.25,2.25,0.125
11:21:37:789,0.023423999547958374,0.014639999717473984,-0.9925919771194458,0.25,2.25,0.125
11:21:37:795,0.023423999547958374,0.014639999717473984,-0.9925919771194458,0.25,2.25,0.125
11:21:37:807,0.022935999557375908,0.011711999773979187,-0.9974719882011414,0.25,2.25,0.125
11:21:37:813,0.022935999557375908,0.011711999773979187,-0.9974719882011414,0.25,2.25,0.125
11:21:37:815,0.022935999557375908,0.011711999773979187,-0.9974719882011414,0.25,2.25,0.125
11:21:37:831,0.022935999557375908,0.011711999773979187,-0.9974719882011414,-0.0625,2.5625,0.125
11:21:37:835,0.022935999557375908,0.011711999773979187,-0.9974719882011414,-0.0625,2.5625,0.125
11:21:37:839,0.022935999557375908,0.011711999773979187,-0.9974719882011414,-0.0625,2.5625,0.125
11:21:37:848,0.02537599951028824,0.01268799975514412,-0.9896640181541443,-0.0625,2.5625,0.125
11:21:37:852,0.02537599951028824,0.01268799975514412,-0.9896640181541443,-0.0625,2.5625,0.125
11:21:37:856,0.02537599951028824,0.01268799975514412,-0.9896640181541443,-0.0625,2.5625,0.125
11:21:37:858,0.02537599951028824,0.01268799975514412,-0.9896640181541443,1.25,2.8125,-0.1875
11:21:37:870,0.02537599951028824,0.01268799975514412,-0.9896640181541443,1.25,2.8125,-0.1875
11:21:37:876,0.02537599951028824,0.01268799975514412,-0.9896640181541443,1.25,2.8125,-0.1875
