Time,Ax,Ay,Az,Gx,Gy,Gz
18:07:12:866,0.13859200477600098,-0.016103999689221382,-0.985759973526001,0.3125,2.875,0.0625
18:07:12:926,0.14005599915981293,-0.014639999717473984,-0.986735999584198,0.375,2.6875,0.0625
18:07:12:986,0.13420000672340393,-0.01659199967980385,-0.9803919792175293,-0.0625,2.75,0.3125
18:07:13:046,0.13859200477600098,-0.013663999736309052,-0.9813680052757263,-0.125,2.625,0.25
18:07:13:107,0.14298400282859802,-0.016103999689221382,-0.9842960238456726,-0.125,2.6875,0.1875
18:07:13:169,0.14054399728775024,-0.013663999736309052,-0.9828320145606995,0.4375,3.0625,0.0625
18:07:13:227,0.13712799549102783,-0.016103999689221382,-0.9847840070724487,-0.3125,2.75,-0.125
18:07:13:287,0.1395680010318756,-0.024399999529123306,-0.9813680052757263,0.5625,2.625,0.1875
18:07:13:347,0.1395680010318756,-0.01903199963271618,-0.9886879920959473,0.375,2.625,0.1875
18:07:13:409,0.13420000672340393,-0.01268799975514412,-0.9852719902992249,0.25,3.125,0.25
18:07:13:467,0.1390800029039383,-0.016103999689221382,-0.9760000109672546,0.375,2.5625,0.0625
18:07:13:527,0.14103199541568756,-0.02000799961388111,-0.9838079810142517,0.625,2.875,0.0
18:07:13:583,0.1395680010318756,-0.018055999651551247,-0.985759973526001,0.0625,2.375,0.125
18:07:13:642,0.1395680010318756,-0.01903199963271618,-0.985759973526001,0.5,2.4375,0.1875
18:07:13:702,0.13859200477600098,-0.013663999736309052,-0.986735999584198,0.625,2.3125,0.0
18:07:13:762,0.1395680010318756,-0.013663999736309052,-0.979416012763977,0.625,2.9375,-0.0625
18:07:13:818,0.13517600297927856,-0.02000799961388111,-0.986735999584198,0.375,2.625,0.0
18:07:13:877,0.1424960047006607,-0.01903199963271618,-0.9847840070724487,0.125,2.875,0.1875
18:07:13:937,0.13712799549102783,-0.018055999651551247,-0.985759973526001,-0.125,2.3125,0.125
18:07:13:997,0.13712799549102783,-0.015615999698638916,-0.97843998670578,0.25,3.125,-0.0625
18:07:14:057,0.13810400664806366,-0.015615999698638916,-0.9833199977874756,0.125,2.9375,0.0
18:07:14:118,0.13663999736309052,-0.014639999717473984,-0.9847840070724487,-0.4375,2.8125,-0.0625
18:07:14:178,0.14005599915981293,-0.013663999736309052,-0.9828320145606995,0.4375,2.75,-0.0625
18:07:14:238,0.14054399728775024,-0.014639999717473984,-0.987712025642395,0.625,3.125,0.125
18:07:14:298,0.1390800029039383,-0.01659199967980385,-0.9886879920959473,0.3125,3.0625,0.25
18:07:14:358,0.1390800029039383,-0.018055999651551247,-0.986735999584198,-0.1875,2.3125,0.3125
18:07:14:418,0.1332239955663681,-0.018055999651551247,-0.9813680052757263,0.0,2.5,0.125
18:07:14:478,0.14347200095653534,-0.017079999670386314,-0.986735999584198,0.6875,2.75,0.375
18:07:14:538,0.1395680010318756,-0.015615999698638916,-0.9813680052757263,0.0,3.0,0.3125
18:07:14:594,0.1327359974384308,-0.01268799975514412,-0.9838079810142517,0.0,2.8125,0.0625
18:07:14:653,0.1395680010318756,-0.015615999698638916,-0.987712025642395,0.25,2.6875,0.1875
18:07:14:713,0.13810400664806366,-0.018055999651551247,-0.9823439717292786,0.1875,2.3125,0.4375
18:07:14:773,0.14054399728775024,-0.01903199963271618,-0.987712025642395,0.5,2.625,-0.1875
18:07:14:838,0.13810400664806366,-0.016103999689221382,-0.9803919792175293,0.125,2.8125,0.375
18:07:14:898,0.14054399728775024,-0.018055999651551247,-0.9896640181541443,0.5,3.0,-0.125
18:07:14:958,0.13859200477600098,-0.017079999670386314,-0.9847840070724487,0.375,3.25,0.1875
18:07:15:018,0.1390800029039383,-0.02000799961388111,-0.987712025642395,0.3125,2.8125,0.25
18:07:15:078,0.13712799549102783,-0.017079999670386314,-0.9847840070724487,0.1875,2.5625,0.3125
18:07:15:134,0.1361519992351532,-0.015615999698638916,-0.985759973526001,0.125,2.375,0.25
18:07:15:193,0.14151999354362488,-0.01903199963271618,-0.987712025642395,-0.0625,3.0,0.3125
18:07:15:253,0.13712799549102783,-0.017079999670386314,-0.987712025642395,0.1875,2.9375,-0.0625
18:07:15:313,0.13761599361896515,-0.015615999698638916,-0.979416012763977,0.125,2.3125,-0.0625
18:07:15:373,0.13371199369430542,-0.017079999670386314,-0.9823439717292786,0.4375,3.0,0.1875
18:07:15:433,0.14151999354362488,-0.02000799961388111,-0.985759973526001,-0.0625,2.8125,0.3125
18:07:15:493,0.13859200477600098,-0.01268799975514412,-0.9803919792175293,0.0625,2.5,0.1875
18:07:15:553,0.13810400664806366,-0.01903199963271618,-0.9896640181541443,0.125,3.0625,0.3125
18:07:15:609,0.1454239934682846,-0.015615999698638916,-0.9823439717292786,0.375,2.375,-0.25
18:07:15:668,0.13810400664806366,-0.020495999604463577,-0.986735999584198,0.125,2.5625,0.25
18:07:15:728,0.13810400664806366,-0.01903199963271618,-0.9813680052757263,0.5625,2.875,0.0
18:07:15:788,0.13712799549102783,-0.016103999689221382,-0.9803919792175293,0.0625,2.625,0.0
18:07:15:848,0.1361519992351532,-0.013663999736309052,-0.985759973526001,0.125,2.4375,0.3125
18:07:15:908,0.14054399728775024,-0.013663999736309052,-0.987712025642395,0.1875,2.875,0.1875
18:07:15:968,0.1449359953403473,-0.01268799975514412,-0.9803919792175293,-0.0625,2.4375,0.125
18:07:16:028,0.13566400110721588,-0.01268799975514412,-0.9813680052757263,0.125,2.5625,0.4375
18:07:16:088,0.1424960047006607,-0.018055999651551247,-0.9760000109672546,0.125,2.4375,0.375
18:07:16:150,0.1395680010318756,-0.015615999698638916,-0.9823439717292786,-0.0625,3.0625,0.0
18:07:16:214,0.14054399728775024,-0.014639999717473984,-0.9813680052757263,0.25,2.6875,0.0625
18:07:16:270,0.1361519992351532,-0.017079999670386314,-0.9886879920959473,0.0625,2.375,0.0625
18:07:16:330,0.14347200095653534,-0.018055999651551247,-0.986735999584198,-0.4375,2.5625,-0.1875
18:07:16:390,0.13663999736309052,-0.015615999698638916,-0.9886879920959473,0.125,1.875,0.0625
18:07:16:450,0.13663999736309052,-0.020495999604463577,-0.979416012763977,0.0625,2.1875,0.3125
18:07:16:510,0.13663999736309052,-0.018055999651551247,-0.9813680052757263,0.4375,2.25,-0.0625
18:07:16:570,0.1361519992351532,-0.018055999651551247,-0.97843998670578,0.0,3.0,0.125
18:07:16:626,0.13712799549102783,-0.01903199963271618,-0.9813680052757263,0.5625,2.5625,0.25
18:07:16:685,0.1390800029039383,-0.01268799975514412,-0.985759973526001,0.375,3.0,0.125
18:07:16:745,0.13712799549102783,-0.014639999717473984,-0.9833199977874756,0.4375,2.625,0.0
18:07:16:801,0.1327359974384308,-0.01268799975514412,-0.9803919792175293,1.0,2.5,0.125
18:07:16:860,0.13566400110721588,-0.014639999717473984,-0.9803919792175293,-0.125,2.625,0.1875
18:07:16:920,0.14298400282859802,-0.010735999792814255,-0.986735999584198,0.1875,2.625,0.1875
18:07:16:980,0.13859200477600098,-0.020983999595046043,-0.9916160106658936,0.625,2.25,0.25
18:07:17:039,0.14005599915981293,-0.015615999698638916,-0.986735999584198,0.3125,3.0,-0.0625
18:07:17:100,0.14151999354362488,-0.01268799975514412,-0.985759973526001,0.1875,2.1875,-0.0625
18:07:17:160,0.13859200477600098,-0.014639999717473984,-0.9779520034790039,-0.125,2.8125,0.1875
18:07:17:220,0.14298400282859802,-0.011711999773979187,-0.985759973526001,0.125,2.3125,-0.1875
18:07:17:280,0.13810400664806366,-0.01756799966096878,-0.9838079810142517,0.375,2.5,0.0
18:07:17:340,0.14005599915981293,-0.01659199967980385,-0.9828320145606995,0.5,2.6875,-0.0625
18:07:17:400,0.1390800029039383,-0.014639999717473984,-0.987712025642395,0.5625,2.3125,0.1875
18:07:17:460,0.13371199369430542,-0.01268799975514412,-0.9803919792175293,-0.1875,2.4375,0.4375
18:07:17:520,0.13517600297927856,-0.015615999698638916,-0.9769759774208069,0.0,2.5625,0.0625
18:07:17:580,0.13371199369430542,-0.013663999736309052,-0.9813680052757263,0.0625,2.625,0.5
18:07:17:641,0.14151999354362488,-0.022447999566793442,-0.985759973526001,0.3125,2.625,0.3125
18:07:17:701,0.14005599915981293,-0.017079999670386314,-0.9779520034790039,0.4375,2.5625,-0.0625
18:07:17:761,0.1327359974384308,-0.022447999566793442,-0.9833199977874756,0.0,2.9375,0.125
18:07:17:817,0.13859200477600098,-0.014639999717473984,-0.9838079810142517,0.0625,2.25,-0.0625
